Fecha,PlotID,obsUnitId,obs_unit_id_num,Yield_kgm2,Etiqueta_Rendimiento,SPAD_Punto,Etiqueta_SPAD,NDVI_Punto,Mean_Red_Reflectance_Dron,Mean_NIR_Reflectance_Dron,NDVI_Dron,Etiqueta_NDVI_Dron,Etiqueta_FINAL
2023-05-18,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,2.7115520845499045e-07,2.863987903776775e-07,0.02734009971160109,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,2.345097720602062e-07,2.5446035837934746e-07,0.04080123728868045,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,2.956592243013925e-07,3.134406881129488e-07,0.029193016530037565,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,8.522922913322519e-08,1.0939729120026602e-07,0.12417661285640322,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,55.3,Sana,0.39,8.288306112729717e-08,2.0861434481636204e-07,0.43132899684660075,Indeterminado,Sana
2023-06-19,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,0.485,1.335006389473202e-07,4.633111158190993e-07,0.552620611503975,Sana,Sana
2023-06-26,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,0.63,1.343802315567914e-07,5.180002519654941e-07,0.5880311108288974,Sana,Sana
2023-06-30,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,5.751200952324264e-08,5.547851944058348e-07,0.8121434847188873,Sana,Sana
2023-07-07,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,5.938941958081285e-08,7.008148785783251e-07,0.843754054733375,Sana,Sana
2023-07-10,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,0.79,5.784462821579715e-08,6.58047553386678e-07,0.8383984915540887,Sana,Sana
2023-07-18,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,40.4,Indeterminado,,5.4654998000288396e-08,7.111986564408678e-07,0.8572703866245303,Sana,Sana
2023-07-24,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,37.275,Indeterminado,0.87,5.6711121091149546e-08,6.718778594853568e-07,0.844326163027401,Sana,Sana
2023-07-31,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,31.325,Indeterminado,0.73,8.0066415089958e-08,5.880988773172423e-07,0.7603394968286887,Sana,Sana
2023-08-09,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,26.475,Plaga,,8.403856414060057e-08,3.918878862883417e-07,0.6468422208311456,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,22.025,Plaga,,8.803271569032333e-08,3.1620533404967855e-07,0.5644511161334551,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,22.425,Plaga,,7.36119381691774e-08,1.3817686009489594e-07,0.3048552258425604,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,0.0,Indeterminado_SPAD,,1.295719192147077e-07,1.8085618763314075e-07,0.1652049775362939,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,1.6443589919176615e-07,2.2243276991807662e-07,0.14991358917680547,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P27,TTADDA_NARO_2023_F1P27,27,5.83555555555556,Sana,,Indeterminado_SPAD,,7.790134775928371e-08,1.101014800619985e-07,0.17127472323620913,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,2.8153596323304935e-07,2.953744453612257e-07,0.02398722907755431,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,2.4120857820982266e-07,2.5949881562834694e-07,0.0365287943489721,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,3.04737653974482e-07,3.203106777424181e-07,0.024914911339991384,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,8.639763974164382e-08,1.0764116071327336e-07,0.10948078900624438,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,56.15,Sana,0.365,8.275235986292611e-08,2.0840956920744374e-07,0.43157156481865466,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,0.535,1.42143267596975e-07,4.539855003679884e-07,0.523112202478612,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,0.425,1.4172243691997545e-07,5.067837381157126e-07,0.5629264843555999,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,5.717007140217431e-08,4.961668965441431e-07,0.7933625450171594,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,5.358440285828433e-08,5.854230417940387e-07,0.8322886429361115,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,0.72,6.356149854601555e-08,5.773670870700849e-07,0.8016580942948074,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,41.925,Indeterminado,,4.7947510324492614e-08,5.395717356317885e-07,0.8367797798812519,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,34.05,Indeterminado,0.79,6.073026140468077e-08,5.012171274613569e-07,0.7838578393353538,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,24.1,Plaga,0.645,9.341663333372983e-08,4.7145133463035935e-07,0.6692443592777112,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,20.875,Plaga,,7.836144291275562e-08,3.4039991694703897e-07,0.6257465448149667,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,17.675,Plaga,,8.157485196831142e-08,2.369631868226754e-07,0.487817202128014,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,3.935,Plaga,,6.975382849426036e-08,1.1036880177944148e-07,0.22548512212743854,Plaga,Plaga
2023-08-29,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,0.0,Indeterminado_SPAD,,1.182935801570674e-07,1.6807941112964968e-07,0.17384960344509806,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,1.4049596700062673e-07,2.0150105843241275e-07,0.17837901178976884,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P28,TTADDA_NARO_2023_F1P28,28,3.2433333333333296,Indeterminado,,Indeterminado_SPAD,,7.426353293998229e-08,1.1010351941254895e-07,0.19439474686635683,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,3.0500480798043117e-07,3.1673711078840574e-07,0.018870052756305503,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,2.458547032062458e-07,2.6114917104363563e-07,0.030166372712670454,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,3.165654619929915e-07,3.286491013041231e-07,0.018728094495237282,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,9.132163107640014e-08,1.1101698854109804e-07,0.09733859755458497,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,50.025,Sana,0.34,8.820492167711734e-08,1.802151461487343e-07,0.3427844468443854,Indeterminado,Plaga
2023-06-19,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,0.435,1.6669893196647308e-07,4.245497795745641e-07,0.436112320542781,Indeterminado,Plaga
2023-06-26,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,0.42,1.5333065720063133e-07,4.656365634612738e-07,0.5045596856109309,Sana,Plaga
2023-06-30,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,5.5738182603234694e-08,4.701596796270275e-07,0.7880265861250831,Sana,Plaga
2023-07-07,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,5.098179241470888e-08,6.00899424615747e-07,0.8435856377425675,Sana,Plaga
2023-07-10,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,0.77,5.670751509029824e-08,6.211504303235709e-07,0.8326861388172555,Sana,Plaga
2023-07-18,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,39.025,Indeterminado,,5.161589240489696e-08,6.038150776906178e-07,0.8424978532907131,Sana,Plaga
2023-07-24,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,33.85,Indeterminado,0.78,6.581772144536979e-08,5.347813843311819e-07,0.7808264420897864,Sana,Plaga
2023-07-31,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,21.75,Plaga,0.675,9.108507177765222e-08,4.903956440459877e-07,0.6867133533443683,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,16.05,Plaga,,1.0527881268871982e-07,4.120203902112782e-07,0.5929674273668971,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,8.525,Plaga,,1.1076727119994285e-07,3.232894637798772e-07,0.4896184656363294,Indeterminado,Plaga
2023-08-21,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,5.45,Plaga,,8.291024436614085e-08,1.5777243046570897e-07,0.31104102591459787,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,0.0,Indeterminado_SPAD,,1.1482974704185554e-07,1.832139960173261e-07,0.22944366579737832,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,1.3596645371923128e-07,2.097865643405651e-07,0.21350532537814892,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P29,TTADDA_NARO_2023_F1P29,29,2.73333333333333,Plaga,,Indeterminado_SPAD,,8.223705106166938e-08,1.4340410779232568e-07,0.27108111410753516,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,2.7500595785081466e-07,2.905995208636188e-07,0.027569681694468,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,2.129105941358537e-07,2.3473168295809096e-07,0.048746711244295075,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,2.9951182913178237e-07,3.230417901071515e-07,0.03779587853675047,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,9.096444490346037e-08,1.1246919026426966e-07,0.10570889785791195,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,54.15,Sana,0.33,8.403718520927948e-08,1.8739336888443033e-07,0.3807831584040009,Indeterminado,Sana
2023-06-19,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,0.44,1.4528535711702217e-07,4.2995569945643184e-07,0.4948713918910957,Indeterminado,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,0.47,1.27288737423903e-07,4.947699694199298e-07,0.5907500818701387,Sana,Sana
2023-06-30,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,5.1128806508349396e-08,5.171108369717803e-07,0.8200449155739439,Sana,Sana
2023-07-07,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,5.39679916667583e-08,6.605170167881817e-07,0.8489317731565481,Sana,Sana
2023-07-10,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,0.845,5.70189985126815e-08,6.664689000054818e-07,0.8423774644207126,Sana,Sana
2023-07-18,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,34.25,Indeterminado,,6.195373576156696e-08,6.969033778594644e-07,0.8367183106027881,Sana,Sana
2023-07-24,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,35.325,Indeterminado,0.855,7.205803461575593e-08,6.879675256399463e-07,0.8103799704012249,Sana,Sana
2023-07-31,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,29.65,Plaga,0.835,8.103985983589155e-08,6.607858492056094e-07,0.7815123988069878,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,21.175,Plaga,,8.521928155067183e-08,5.683387786330474e-07,0.7392143506677399,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,21.375,Plaga,,9.206664532354376e-08,5.005127412457974e-07,0.6892681473226693,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,16.475,Plaga,,9.29494168320108e-08,3.7840724240291326e-07,0.6056089799054485,Sana,Plaga
2023-08-29,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,13.625,Plaga,,1.0529575177970832e-07,2.1896752584578466e-07,0.35055395386881044,Indeterminado,Plaga
2023-09-04,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,0.3,1.320635566270209e-07,2.0185073201520798e-07,0.20899727194052564,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P3,TTADDA_NARO_2023_F1P3,3,4.4,Sana,,Indeterminado_SPAD,,7.226421203424823e-08,1.3047320695547017e-07,0.28711520158088794,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,3.050805073892303e-07,3.166217444642934e-07,0.018563929985221092,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,2.5027806149087946e-07,2.6568190565953427e-07,0.029854727400128404,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,3.278735458436902e-07,3.405173596122925e-07,0.01891679504522368,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,9.332117907467654e-08,1.115375053837279e-07,0.08892142579754828,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,54.425,Sana,0.225,9.651641741426302e-08,1.6398791580839372e-07,0.25900336305140026,Plaga,Plaga
2023-06-19,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,0.435,2.094296941324496e-07,3.867470364700007e-07,0.2974241248201147,Plaga,Plaga
2023-06-26,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,0.45,2.1467081779134606e-07,4.4009116509492106e-07,0.34427830753076993,Indeterminado,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,6.542316086295582e-08,3.227344041947512e-07,0.6629041051757967,Sana,Sana
2023-07-07,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,,6.694117880991378e-08,4.58711915221107e-07,0.745302825874879,Sana,Sana
2023-07-10,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,,Indeterminado_SPAD,0.755,9.552814626591946e-08,5.033356689283136e-07,0.6809687149492035,Sana,Sana
2023-07-18,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,37.875,Indeterminado,,5.2871652199314535e-08,4.966612925883801e-07,0.8075760417976731,Sana,Sana
2023-07-24,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,37.525,Indeterminado,0.81,6.619450729221475e-08,4.920838137478214e-07,0.762861981927227,Sana,Sana
2023-07-31,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,31.85,Indeterminado,0.64,8.754220731420195e-08,4.881613831568843e-07,0.6958775009807808,Sana,Sana
2023-08-09,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,29.9,Plaga,,7.795224370385761e-08,3.7023019815189167e-07,0.6521405730171504,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,22.175,Plaga,,8.491539518991095e-08,3.2740692900368806e-07,0.5881115806378684,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,23.4,Plaga,,8.539096725939027e-08,2.2433950097521367e-07,0.4486111247233755,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,17.775,Plaga,,1.3342247888568894e-07,2.1428515859385616e-07,0.23255940046161394,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,5.7,Plaga,0.2,1.542540141453589e-07,2.205817665471344e-07,0.17695149667739238,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P30,TTADDA_NARO_2023_F1P30,30,4.61185185185185,Sana,4.25,Plaga,,8.181875104236231e-08,1.2959631868287056e-07,0.22598941363358208,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,2.620754358555833e-07,2.8109236044451434e-07,0.03501114152655742,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,2.0342272677365903e-07,2.2691097762883383e-07,0.054581480871426565,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,2.932781410610013e-07,3.119448136203323e-07,0.030842638097161257,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,8.526770890699407e-08,1.10895722286745e-07,0.1306462332137719,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,53.125,Sana,0.435,8.779323654630983e-08,2.024205485926955e-07,0.39497542127946117,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,0.505,1.517193322812553e-07,4.3458057566570525e-07,0.4824514545379033,Indeterminado,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,0.555,1.2267351961023581e-07,5.071388760106165e-07,0.6104442514526646,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,5.2591421457678295e-08,5.290868206838285e-07,0.8191734961099535,Sana,Indeterminado
2023-07-07,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,5.41849598129893e-08,6.017006603857633e-07,0.8347731429252262,Sana,Indeterminado
2023-07-10,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,0.76,6.436996439013211e-08,6.06137578303158e-07,0.8079963004396005,Sana,Indeterminado
2023-07-18,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,37.975,Indeterminado,,6.296072642718087e-08,6.457593584363244e-07,0.8223255477815147,Sana,Indeterminado
2023-07-24,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,33.55,Indeterminado,0.825,6.15100778258398e-08,6.174268408561203e-07,0.8188047338911808,Sana,Indeterminado
2023-07-31,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,27.125,Plaga,0.8,7.454595559573256e-08,6.019225880151316e-07,0.779602595568391,Sana,Plaga
2023-08-09,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,18.9,Plaga,,8.377761242735844e-08,5.132459955928861e-07,0.7193490799964559,Sana,Plaga
2023-08-14,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,18.15,Plaga,,1.0558311921095505e-07,4.2420926953461163e-07,0.6014170023810537,Sana,Plaga
2023-08-21,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,17.325,Plaga,,7.446423380571423e-08,1.650926949534817e-07,0.3783170105627283,Indeterminado,Plaga
2023-08-29,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,9.6,Plaga,,1.0610807280089134e-07,1.687680173519936e-07,0.22795705700066912,Plaga,Plaga
2023-09-04,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,1.4083868480097905e-07,2.041122810623299e-07,0.18342779850752408,Plaga,Plaga
2023-09-11,TTADDA_NARO_2023_F1P31,TTADDA_NARO_2023_F1P31,31,3.62962962962963,Indeterminado,,Indeterminado_SPAD,,7.493368174601209e-08,1.1776746222494337e-07,0.22228088321773187,Plaga,Plaga
2023-05-18,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,2.661703125592273e-07,2.8323088280500857e-07,0.031053027168007195,Plaga,Plaga
2023-05-23,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,2.247715738618247e-07,2.461198812626086e-07,0.04533594136921135,Plaga,Plaga
2023-05-29,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,2.7929506219899334e-07,2.974238053450766e-07,0.03143428135667492,Plaga,Plaga
2023-06-05,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,8.541654457763613e-08,1.0635411468326126e-07,0.1091802582643275,Plaga,Plaga
2023-06-12,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,51.525,Sana,0.465,8.383936314337517e-08,2.0622428339854814e-07,0.42192436630449837,Indeterminado,Indeterminado
2023-06-19,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,0.49,1.3873150145887567e-07,4.54610766878264e-07,0.5323727674157613,Sana,Indeterminado
2023-06-26,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,0.475,1.3725099820432863e-07,4.943618582497348e-07,0.5653951726857834,Sana,Indeterminado
2023-06-30,TTADDA_NARO_2023_F1P32,TTADDA_NARO_2023_F1P32,32,3.7611111111111097,Indeterminado,,Indeterminado_SPAD,,5.4221681064203776e-08,5.137774364686787e-07,0.8090782911786311,Sana,Indeterminado
